country,latitude,longitude,country_encoded,temp_mean,temp_std,temp_min,temp_max,hemisphere,hemisphere_encoded,climate_zone,climate_zone_encoded,abs_latitude,latitude_normalized,latitude_band,temp_mean_month_1,temp_mean_month_2,temp_mean_month_3,temp_mean_month_4,temp_mean_month_5,temp_mean_month_6,temp_mean_month_7,temp_mean_month_8,temp_mean_month_9,temp_mean_month_10,temp_mean_month_11,temp_mean_month_12
Switzerland,46.89895783783784,7.621506306306306,161,12.353963963963963,8.90206302695522,-11.3,32.6,Northern,1,Temperate,2,46.89895783783784,0.5210995315315315,4,3.06774193548387,4.157142857142857,7.6,11.86,14.73225806451613,22.491304347826084,22.6864406779661,22.38790322580645,14.8,10.691935483870967,2.871666666666667,2.0454545454545454
Syria,33.5,36.3,162,23.55848375451264,9.427817054106592,-0.9,42.3,Northern,1,Subtropical,1,33.5,0.37222222222222223,3,12.964516129032257,10.360714285714286,17.703225806451613,21.506666666666668,27.05161290322581,33.15555555555556,34.12542372881356,33.8,28.703333333333333,22.796774193548387,16.25,11.185454545454546
Tajikistan,38.56,68.7731481081081,163,23.98846846846847,11.023999598365474,-5.2,43.2,Northern,1,Temperate,2,38.56,0.42844444444444446,3,7.580645161290323,11.435714285714283,16.467741935483872,24.40666666666667,30.467741935483872,32.926086956521736,36.52881355932203,35.17903225806452,30.52833333333333,23.96935483870968,16.02,8.023636363636363
Tanzania,-6.182658992805755,35.75,164,26.023561151079136,2.6963643687132595,19.0,33.3,Southern,0,Tropical,0,6.182658992805755,0.06869621103117506,0,26.76129032258065,27.685714285714287,26.548387096774192,25.540000000000003,24.92258064516129,24.71521739130435,25.203333333333333,25.07903225806452,26.35833333333333,26.68387096774193,27.221666666666668,25.987272727272728
Thailand,18.773612230215825,100.78219136690647,165,30.8261690647482,2.6912727623330013,24.7,37.75,Northern,1,Tropical,0,18.773612230215825,0.2085956914468425,1,29.138709677419357,32.408928571428575,34.524193548387096,34.333333333333336,31.76290322580645,31.414130434782606,29.4275,30.529032258064515,30.360833333333336,30.958064516129035,29.9275,29.154545454545456
Tonga,-21.13265211009174,-175.2,166,23.33669724770642,2.210715487988975,16.1,28.2,Southern,0,Tropical,0,21.13265211009174,0.23480724566768602,2,25.00714285714286,26.12142857142857,25.641935483870967,25.706666666666667,23.648387096774197,22.532608695652176,21.541666666666668,21.246774193548383,21.096551724137928,22.914516129032258,24.087288135593223,25.519
Trinidad and Tobago,10.65,-61.51734332129964,167,25.30216606498195,1.5094502793968034,21.1,30.4,Northern,1,Tropical,0,10.65,0.11833333333333333,1,23.44,23.810714285714287,24.21935483870968,25.05333333333333,25.12903225806452,26.608695652173918,25.96,26.00967741935484,26.12833333333333,25.443548387096776,25.354237288135597,24.196363636363635
Tunisia,36.8022582278481,10.179758047016277,168,23.377938517179025,7.42878152983059,7.1,40.6,Northern,1,Temperate,2,36.8022582278481,0.40891398030942333,3,16.026666666666667,15.517857142857142,17.929032258064513,19.256666666666668,22.748387096774195,30.41111111111111,32.445762711864404,31.666129032258063,28.31,23.146774193548385,17.105,13.96181818181818
Turkey,39.55068345323741,27.6267654676259,169,18.61645683453237,9.706439482290026,-2.25,36.8,Northern,1,Temperate,2,39.55068345323741,0.4394520383693046,3,8.759677419354839,5.119642857142857,13.95483870967742,13.325,20.65806451612903,27.769565217391307,30.895,29.71129032258065,24.059166666666663,16.72741935483871,10.490833333333336,6.905454545454545
Turkmenistan,37.94955035971224,58.3952309352518,170,24.132014388489207,11.186266527211425,0.1,42.5,Northern,1,Temperate,2,37.94955035971224,0.4216616706634693,3,9.21935483870968,8.028571428571428,17.93548387096774,26.613333333333333,31.138709677419357,33.641304347826086,37.211666666666666,35.89677419354839,29.141666666666666,22.48709677419355,16.065,8.63090909090909
Tuvalu,-8.517341007194245,179.21734100719425,171,28.701258992805755,0.9102708424835656,25.1,30.4,Southern,0,Tropical,0,8.517341007194245,0.09463712230215827,0,28.53548387096774,28.642857142857142,29.00967741935484,28.523333333333333,29.10322580645161,28.456521739130437,28.706666666666667,28.503225806451614,28.42666666666667,28.635483870967743,29.021666666666665,28.96727272727273
Uganda,0.3164482882882882,32.56644828828829,172,25.7345945945946,2.7606164564869053,18.1,32.8,Northern,1,Tropical,0,0.3164482882882882,0.003516092092092091,0,27.874193548387098,30.139285714285712,26.5,24.116666666666667,24.490322580645163,24.86304347826087,25.481355932203392,25.366129032258065,26.631666666666668,25.700000000000003,24.216666666666665,25.57090909090909
Ukraine,50.43265899280576,30.517341007194243,173,14.495323741007194,10.68413725595155,-6.4,37.2,Northern,1,Temperate,2,50.43265899280576,0.5603628776978418,5,3.47741935483871,-1.5785714285714287,8.7,13.636666666666668,15.058064516129033,22.067391304347822,27.798333333333336,26.706451612903223,22.855,11.788709677419355,5.156666666666666,1.8145454545454545
United Arab Emirates,24.467341007194243,54.36734100719425,174,33.52410071942446,6.577493299788018,18.0,46.4,Northern,1,Subtropical,1,24.467341007194243,0.2718593445243805,2,23.296774193548387,25.42142857142857,29.470967741935485,36.04666666666667,39.245161290322585,37.97391304347826,39.30833333333333,39.67580645161291,38.57,32.91129032258065,28.945,24.312727272727276
United Kingdom,51.51765487364621,-0.1069270758122743,175,13.193682310469317,6.374960608761987,-1.9,32.8,Northern,1,Temperate,2,51.51765487364621,0.5724183874849579,5,4.490322580645161,5.846428571428571,8.46774193548387,11.92,14.958064516129031,19.91111111111111,20.32881355932204,19.988709677419354,15.328333333333337,11.911290322580646,8.436666666666666,7.7
United States of America,48.063752554744525,-123.022251459854,176,9.002509124087592,3.761666720655097,-2.8,24.925,Northern,1,Temperate,2,48.063752554744525,0.5340416950527169,4,3.786666666666666,3.132142857142857,6.248387096774193,7.91,9.493333333333334,11.259239130434782,12.017241379310343,13.082258064516129,11.88,8.770833333333334,6.993220338983051,6.270370370370371
Uruguay,-34.858469729729734,-56.17064432432433,177,13.736936936936935,5.272042054442821,0.3,27.2,Southern,0,Subtropical,1,34.858469729729734,0.38731633033033036,3,20.336666666666662,20.814285714285717,18.88387096774193,13.84,13.003225806451614,8.617391304347825,7.763333333333334,10.11451612903226,11.76,14.020967741935484,15.818333333333332,18.438181818181818
Uzbekistan,41.31734100719424,69.25,178,23.39622302158273,11.625100372973266,-3.6,42.3,Northern,1,Temperate,2,41.31734100719424,0.4590815667466026,4,7.225806451612903,9.903571428571428,16.5,25.73333333333333,32.00967741935484,35.06956521739131,36.595,34.79354838709677,28.60833333333333,21.932258064516127,14.43,5.872727272727273
Vanuatu,-17.732683121597095,168.3173168784029,179,24.59600725952813,2.246142639351038,17.1,30.4,Southern,0,Tropical,0,17.732683121597095,0.19702981246218995,1,25.51290322580645,26.50357142857143,25.874193548387098,25.936666666666667,24.458064516129035,23.58666666666667,22.564285714285717,22.530645161290323,23.15,24.56290322580645,26.048333333333336,26.987272727272728
Vatican City,41.90322302158274,12.45241726618705,180,20.138489208633093,8.79414796521627,2.1,37.7,Northern,1,Temperate,2,41.90322302158274,0.4655913669064749,4,12.019354838709678,11.396428571428572,13.738709677419356,16.96333333333333,20.44516129032258,29.3,31.295,30.966129032258067,23.798333333333336,18.34354838709677,12.17,9.016363636363636
Venezuela,10.5,-66.9173444846293,181,23.182459312839057,3.4633013527072696,15.2,30.3,Northern,1,Tropical,0,10.5,0.11666666666666667,1,21.93,23.65357142857143,23.896774193548385,24.21333333333333,25.41935483870968,25.269565217391307,23.51333333333333,23.914516129032258,25.041666666666668,21.97049180327869,20.861016949152543,20.274545454545454
Vietnam,21.088090647482016,105.00138489208632,182,27.21097122302158,4.819408598075749,13.5,38.2,Northern,1,Tropical,0,21.088090647482016,0.23431211830535573,2,20.60322580645161,20.285714285714285,26.31935483870968,29.418333333333337,30.67258064516129,30.303260869565214,29.723333333333336,29.175806451612903,29.90083333333333,28.55161290322581,25.425,21.76909090909091
Yemen,15.353787050359712,44.207341007194245,183,22.78794964028777,3.451415498256256,13.2,29.4,Northern,1,Tropical,0,15.353787050359712,0.17059763389288568,1,20.493548387096773,23.217857142857145,22.296774193548387,23.87333333333333,25.783870967741933,26.767391304347825,25.921666666666667,24.18387096774193,24.501666666666665,20.86774193548387,18.09333333333333,18.954545454545453
Zambia,-15.417341007194246,28.28265899280576,184,25.191187050359712,4.513021563588812,14.0,37.4,Southern,0,Tropical,0,15.417341007194246,0.17130378896882495,1,23.358064516129037,23.575,23.503225806451614,23.626666666666665,21.72903225806452,22.043478260869566,23.341666666666665,25.35967741935484,28.59333333333333,28.26451612903226,26.396666666666665,26.772727272727277
Zimbabwe,-17.81822093862816,31.043800722021658,185,23.91859205776173,4.066992904735639,10.2,34.8,Southern,0,Tropical,0,17.81822093862816,0.19798023265142398,1,23.37741935483871,24.857142857142858,24.09354838709677,23.133333333333333,20.916129032258063,20.171739130434784,21.42413793103448,23.425806451612903,26.596666666666668,25.77258064516129,25.136666666666667,25.74727272727273
